ORG_INFORMATION_ID,ORG_INFORMATION_CONTEXT,ORGANIZATION_ID,ORG_INFORMATION1,ORG_INFORMATION10,ORG_INFORMATION11,ORG_INFORMATION12,ORG_INFORMATION13,ORG_INFORMATION14,ORG_INFORMATION15,ORG_INFORMATION16,ORG_INFORMATION17,ORG_INFORMATION18,ORG_INFORMATION19,ORG_INFORMATION2,ORG_INFORMATION20,ORG_INFORMATION3,ORG_INFORMATION4,ORG_INFORMATION5,ORG_INFORMATION6,ORG_INFORMATION7,ORG_INFORMATION8,ORG_INFORMATION9,REQUEST_ID,PROGRAM_APPLICATION_ID,PROGRAM_ID,PROGRAM_UPDATE_DATE,ATTRIBUTE_CATEGORY,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,ATTRIBUTE16,ATTRIBUTE17,ATTRIBUTE18,ATTRIBUTE19,ATTRIBUTE20,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN,CREATED_BY,CREATION_DATE,OBJECT_VERSION_NUMBER,PARTY_ID
175275,Organization Name Alias,7624,425 - Sales South,,,,,,,,,,,27645,,2004/01/01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:10:27,2190,4958865,2190,2007-11-08 01:10:27,1,
175276,Company Cost Center,7625,1020013|102|1020016|426,,,,,,,,,,,1020013,,102,1020016,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:10:49,2190,4958865,2190,2007-11-08 01:10:49,1,
175277,Organization Name Alias,7625,426 - Sales Central,,,,,,,,,,,27645,,2004/01/01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:11:16,2190,4958865,2190,2007-11-08 01:11:16,1,
175278,Company Cost Center,7626,1020013|102|1020016|427,,,,,,,,,,,1020013,,102,1020016,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:11:42,2190,4958865,2190,2007-11-08 01:11:42,1,
175279,Organization Name Alias,7626,427 - Sales West,,,,,,,,,,,27645,,2004/01/01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:12:10,2190,4958865,2190,2007-11-08 01:12:10,1,
175280,Company Cost Center,7627,1020013|102|1020016|430,,,,,,,,,,,1020013,,102,1020016,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:12:46,2190,4958865,2190,2007-11-08 01:12:46,1,
175281,Organization Name Alias,7627,430 - Sales Consulting,,,,,,,,,,,27645,,2004/01/01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:13:14,2190,4958865,2190,2007-11-08 01:13:14,1,
175282,Company Cost Center,7628,1020013|102|1020016|460,,,,,,,,,,,1020013,,102,1020016,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:13:44,2190,4958865,2190,2007-11-08 01:13:44,1,
175283,Organization Name Alias,7628,460 - Sales Government,,,,,,,,,,,27645,,2004/01/01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:14:13,2190,4958865,2190,2007-11-08 01:14:13,1,
176152,Company Cost Center,7629,1020013|102|1020016|470,,,,,,,,,,,1020013,,102,1020016,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:15:42,2190,4958865,2190,2007-11-08 01:15:42,1,
176153,Organization Name Alias,7629,470 - Sales Education,,,,,,,,,,,27645,,2004/01/01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:16:27,2190,4958865,2190,2007-11-08 01:16:27,1,
176154,Company Cost Center,7630,1020013|102|1020016|480,,,,,,,,,,,1020013,,102,1020016,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:16:56,2190,4958865,2190,2007-11-08 01:16:56,1,
176155,Organization Name Alias,7630,480 - Sales Service Contracts,,,,,,,,,,,27645,,2004/01/01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:17:26,2190,4958865,2190,2007-11-08 01:17:26,1,
176156,Company Cost Center,7631,1020013|102|1020016|490,,,,,,,,,,,1020013,,102,1020016,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:17:55,2190,4958865,2190,2007-11-08 01:17:55,1,
176157,Organization Name Alias,7631,490 - Marketing,,,,,,,,,,,27645,,2004/01/01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:18:23,2190,4958865,2190,2007-11-08 01:18:23,1,
176158,Company Cost Center,7632,1020013|102|1020016|511,,,,,,,,,,,1020013,,102,1020016,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:18:46,2190,4958865,2190,2007-11-08 01:18:46,1,
176159,Organization Name Alias,7632,511 INV 001 - 001,,,,,,,,,,,27645,,2004/01/01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:19:31,2190,4958865,2190,2007-11-08 01:19:31,1,
176160,Company Cost Center,7633,1020013|102|1020016|512,,,,,,,,,,,1020013,,102,1020016,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:19:56,2190,4958865,2190,2007-11-08 01:19:56,1,
176161,Organization Name Alias,7633,512 - INV 001 -  002,,,,,,,,,,,27645,,2004/01/01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:20:32,2190,4958865,2190,2007-11-08 01:20:32,1,
176162,Company Cost Center,7634,1020013|102|1020016|513,,,,,,,,,,,1020013,,102,1020016,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:21:09,2190,4958865,2190,2007-11-08 01:21:09,1,
176163,Organization Name Alias,7634,513 - INV 003 - 003,,,,,,,,,,,27645,,2004/01/01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:21:38,2190,4958865,2190,2007-11-08 01:21:38,1,
176164,Company Cost Center,7635,1020013|102|1020016|521,,,,,,,,,,,1020013,,102,1020016,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:22:03,2190,4958865,2190,2007-11-08 01:22:03,1,
176165,Organization Name Alias,7635,521 - INV FR,,,,,,,,,,,27645,,2004/01/01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08 01:22:35,2190,4958865,2190,2007-11-08 01:22:35,1,
122127,CLASS,6830,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-22 09:34:17,1010651,3341183,1010651,2005-06-22 09:34:17,1,
122128,CLASS,6831,IN_ESI_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-22 09:34:17,1010651,3341183,1010651,2005-06-22 09:34:17,1,
122129,CLASS,6831,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-22 09:34:17,1010651,3341183,1010651,2005-06-22 09:34:17,1,
122130,CLASS,6832,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-22 09:34:17,1010651,3341183,1010651,2005-06-22 09:34:17,1,
122131,CLASS,6833,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-22 09:34:17,1010651,3341183,1010651,2005-06-22 09:34:17,1,
122132,CLASS,6834,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-22 09:34:17,1010651,3341183,1010651,2005-06-22 09:34:17,1,
107120,CLASS,6096,OTA_TC,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-06 07:41:24,1009631,3279056,1009631,2005-06-06 07:41:24,1,
99107,CLASS,5379,HR_LEGAL_EMPLOYER,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-26 08:48:21,1010255,3250989,1010255,2005-05-26 08:48:21,1,
99108,CLASS,5379,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-26 08:48:31,1010255,3250989,1010255,2005-05-26 08:48:31,1,
103144,CLASS,6729,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:46,-1,-1,-1,2005-06-01 08:19:46,1,
103145,CLASS,6730,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:46,-1,-1,-1,2005-06-01 08:19:46,1,
103146,CLASS,6731,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:46,-1,-1,-1,2005-06-01 08:19:46,1,
103147,CLASS,6732,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:46,-1,-1,-1,2005-06-01 08:19:46,1,
103148,CLASS,6733,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:46,-1,-1,-1,2005-06-01 08:19:46,1,
103149,CLASS,6734,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:46,-1,-1,-1,2005-06-01 08:19:46,1,
103150,CLASS,6735,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:46,-1,-1,-1,2005-06-01 08:19:46,1,
103151,CLASS,6736,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:47,-1,-1,-1,2005-06-01 08:19:47,1,
103152,CLASS,6737,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:47,-1,-1,-1,2005-06-01 08:19:47,1,
103153,CLASS,6738,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:47,-1,-1,-1,2005-06-01 08:19:47,1,
103154,CLASS,6739,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:47,-1,-1,-1,2005-06-01 08:19:47,1,
103155,CLASS,6740,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:47,-1,-1,-1,2005-06-01 08:19:47,1,
103156,CLASS,6741,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:47,-1,-1,-1,2005-06-01 08:19:47,1,
103157,CLASS,6742,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:47,-1,-1,-1,2005-06-01 08:19:47,1,
103158,CLASS,6743,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:47,-1,-1,-1,2005-06-01 08:19:47,1,
103159,CLASS,6744,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:47,-1,-1,-1,2005-06-01 08:19:47,1,
103160,CLASS,6745,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:47,-1,-1,-1,2005-06-01 08:19:47,1,
103161,CLASS,6746,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:48,-1,-1,-1,2005-06-01 08:19:48,1,
103162,CLASS,6747,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:48,-1,-1,-1,2005-06-01 08:19:48,1,
103163,CLASS,6748,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:48,-1,-1,-1,2005-06-01 08:19:48,1,
103164,CLASS,6749,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:48,-1,-1,-1,2005-06-01 08:19:48,1,
103165,CLASS,6750,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-01 08:19:48,-1,-1,-1,2005-06-01 08:19:48,1,
115120,BE_ORG_INFORMATION,1018,NL,,,,,,,,,,,1234567890,,1234567890,1234567890,1234567890,1234567890,1234567890,1234567890,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-08 08:38:40,1000699,3290419,1000699,2005-06-08 08:38:40,1,
116120,Business Group:SOE Detail,889,BALANCE,,1,,,,,,,,,,,,10498911,5523210,,Gross Salary YTD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-09 06:30:53,2370,3293404,2370,2005-06-09 06:30:53,1,
116121,Business Group:SOE Detail,889,ELEMENT,1,,,,,,,,,,57294,,126423,,,,Vakantietoeslag - Salaris periode,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-09 06:32:57,2370,3293404,2370,2005-06-09 06:32:57,1,
98107,CLASS,6646,HR_BG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-26 02:25:57,1001406,3250267,1001406,2005-05-26 02:25:57,1,
98108,Business Group Information,6646,Progress BE,EUR,,,,0,52947,A,,,,A,,A,52944,52945,52942,52946,52943,BE,,,,,Business Group Information,,,,,,,,,,,,,,,,,,,,,2005-05-26 02:27:30,1001406,3250267,1001406,2005-05-26 02:27:30,1,
98109,CLASS,6646,HR_LEGAL,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-26 02:27:46,1001406,3250267,1001406,2005-05-26 02:27:46,1,
98110,Legal Entity Accounting,6646,733,,,,,,,,,,,BE440966354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-26 02:28:28,1001406,3250267,1001406,2005-05-26 02:28:28,1,
124120,PER_IN_ESI_CHALLAN_INFO,6831,0011,,,,,,,,,,,2005/10/15 00:00:00,,32000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-23 04:27:55,1010651,3344072,1010651,2005-06-23 04:27:55,1,
7660,CLASS,4093,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:54:17,1005960,2184413,1005960,2003-06-16 03:54:17,1,
7661,Work Day Information,4093,08:00,,,,,,,,,,,17:00,,45.000,W,,,,,,,,,,Work Day Information,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:54:30,1005960,2184413,1005960,2003-06-16 03:54:30,1,
7662,CLASS,4094,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:55:17,1005960,2184413,1005960,2003-06-16 03:55:17,1,
7663,Work Day Information,4094,08:00,,,,,,,,,,,17:00,,45.000,W,,,,,,,,,,Work Day Information,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:55:31,1005960,2184413,1005960,2003-06-16 03:55:31,1,
7664,CLASS,4094,HR_LEGAL,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:55:38,1005960,2184413,1005960,2003-06-16 03:55:38,1,
7665,CLASS,4095,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:56:24,1005960,2184413,1005960,2003-06-16 03:56:24,1,
7666,Work Day Information,4095,08:00,,,,,,,,,,,17:00,,45.000,W,,,,,,,,,,Work Day Information,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:56:40,1005960,2184413,1005960,2003-06-16 03:56:40,1,
7667,CLASS,4096,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:57:40,1005960,2184413,1005960,2003-06-16 03:57:40,1,
7668,Work Day Information,4096,08:00,,,,,,,,,,,17:00,,45.000,W,,,,,,,,,,Work Day Information,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:57:54,1005960,2184413,1005960,2003-06-16 03:57:54,1,
7669,CLASS,4097,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:58:21,1005960,2184413,1005960,2003-06-16 03:58:21,1,
7670,Work Day Information,4097,08:00,,,,,,,,,,,17:00,,45.000,W,,,,,,,,,,Work Day Information,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:58:41,1005960,2184413,1005960,2003-06-16 03:58:41,1,
7671,CLASS,4098,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:59:22,1005960,2184413,1005960,2003-06-16 03:59:22,1,
7672,Work Day Information,4098,08:00,,,,,,,,,,,17:00,,45.000,W,,,,,,,,,,Work Day Information,,,,,,,,,,,,,,,,,,,,,2003-06-16 03:59:37,1005960,2184413,1005960,2003-06-16 03:59:37,1,
7673,CLASS,4099,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-16 04:00:12,1005960,2184413,1005960,2003-06-16 04:00:12,1,
7674,Work Day Information,4099,08:00,,,,,,,,,,,17:00,,45.000,W,,,,,,,,,,Work Day Information,,,,,,,,,,,,,,,,,,,,,2003-06-16 04:00:27,1005960,2184413,1005960,2003-06-16 04:00:27,1,
7675,CLASS,4100,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-16 04:01:35,1005960,2184413,1005960,2003-06-16 04:01:35,1,
7676,Work Day Information,4100,08:00,,,,,,,,,,,17:00,,45.000,W,,,,,,,,,,Work Day Information,,,,,,,,,,,,,,,,,,,,,2003-06-16 04:01:53,1005960,2184413,1005960,2003-06-16 04:01:53,1,
7677,CLASS,4101,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-16 04:02:17,1005960,2184413,1005960,2003-06-16 04:02:17,1,
7678,Work Day Information,4101,08:00,,,,,,,,,,,17:00,,45.000,W,,,,,,,,,,Work Day Information,,,,,,,,,,,,,,,,,,,,,2003-06-16 04:02:31,1005960,2184413,1005960,2003-06-16 04:02:31,1,
7679,CLASS,4102,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-16 04:03:17,1005960,2184413,1005960,2003-06-16 04:03:17,1,
7680,Work Day Information,4102,08:00,,,,,,,,,,,17:00,,45.000,W,,,,,,,,,,Work Day Information,,,,,,,,,,,,,,,,,,,,,2003-06-16 04:03:36,1005960,2184413,1005960,2003-06-16 04:03:36,1,
7681,CLASS,4103,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-16 04:04:07,1005960,2184413,1005960,2003-06-16 04:04:07,1,
7682,Work Day Information,4103,08:00,,,,,,,,,,,17:00,,45.000,W,,,,,,,,,,Work Day Information,,,,,,,,,,,,,,,,,,,,,2003-06-16 04:08:42,1005960,2184413,1005960,2003-06-16 04:08:42,1,
7762,Budget Value Defaults,889,HEAD,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-17 09:30:53,2370,2187150,2370,2003-06-17 09:30:53,1,
7782,IE_BALANCES,3563,,,,,,,,,,,,10493673,,5522186,IE Net Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-18 11:05:39,1004998,2188763,1004998,2003-06-18 11:05:39,1,
7783,IE_BALANCES,3563,,,,,,,,,,,,10493680,,5522186,IEPAYE @ Higher Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-18 11:05:39,1004998,2188763,1004998,2003-06-18 11:05:39,1,
7784,IE_BALANCES,3563,,,,,,,,,,,,10493681,,5522186,IEPAYE @ Std Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-18 11:05:39,1004998,2188763,1004998,2003-06-18 11:05:39,1,
7785,IE_BALANCES,3563,,,,,,,,,,,,10493675,,5522187,IE PRSI EE PTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-18 11:05:39,1004998,2188763,1004998,2003-06-18 11:05:39,1,
7786,IE_BALANCES,3563,,,,,,,,,,,,10493675,,5522185,IE PRSI EE YTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-18 11:05:39,1004998,2188763,1004998,2003-06-18 11:05:39,1,
7787,IE_BALANCES,3563,,,,,,,,,,,,10493682,,5522186,IE PRSI ER PTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-18 11:05:39,1004998,2188763,1004998,2003-06-18 11:05:39,1,
7788,IE_BALANCES,3563,,,,,,,,,,,,10495041,,5522186,IE Total Deductions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-18 11:05:39,1004998,2188763,1004998,2003-06-18 11:05:39,1,
7789,IE_BALANCES,3563,,,,,,,,,,,,10493667,,5522184,Total Pay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-18 11:05:39,1004998,2188763,1004998,2003-06-18 11:05:39,1,
7790,IE_BALANCES,3563,,,,,,,,,,,,10498984,,5522185,Pension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-18 11:05:39,1004998,2188763,1004998,2003-06-18 11:05:39,1,
7902,ZA_PAYSLIP_BALANCES,4084,10493252,,,,,,,,,,,760718,,Annual Payment YTD (NRFI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 04:49:49,1005960,2194025,1005960,2003-06-23 04:49:49,1,
7903,ZA_PAYSLIP_BALANCES,4084,10493251,,,,,,,,,,,760718,,Annual Payment YTD (RFI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 04:49:49,1005960,2194025,1005960,2003-06-23 04:49:49,1,
7904,ZA_PAYSLIP_BALANCES,4084,10493288,,,,,,,,,,,760718,,Company Car FB YTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 04:49:49,1005960,2194025,1005960,2003-06-23 04:49:49,1,
7905,ZA_PAYSLIP_BALANCES,4084,10493220,,,,,,,,,,,760718,,Commission YTD (NRFI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 04:49:49,1005960,2194025,1005960,2003-06-23 04:49:49,1,
7906,ZA_PAYSLIP_BALANCES,4084,10493206,,,,,,,,,,,760718,,UIF YTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 04:49:49,1005960,2194025,1005960,2003-06-23 04:49:49,1,
7907,ZA_PAYSLIP_BALANCES,4084,10493281,,,,,,,,,,,760718,,Computer Allowance YTD (NRFI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 04:49:49,1005960,2194025,1005960,2003-06-23 04:49:49,1,
7908,ZA_PAYSLIP_BALANCES,4084,10493279,,,,,,,,,,,760718,,Computer Allowance YTD (RFI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 04:49:49,1005960,2194025,1005960,2003-06-23 04:49:49,1,
7909,ZA_PAYSLIP_BALANCES,4084,10493173,,,,,,,,,,,760718,,Medical Aid Employer YTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 04:49:49,1005960,2194025,1005960,2003-06-23 04:49:49,1,
7910,ZA_PAYSLIP_BALANCES,4084,10493298,,,,,,,,,,,760718,,Low Interest Loans FB YTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 04:49:49,1005960,2194025,1005960,2003-06-23 04:49:49,1,
7911,ZA_PAYSLIP_BALANCES,4084,10493214,,,,,,,,,,,760718,,Voluntary Tax YTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 04:49:49,1005960,2194025,1005960,2003-06-23 04:49:49,1,
7912,ZA_PAYSLIP_BALANCES,4084,10493282,,,,,,,,,,,760718,,Cellphone FB YTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 04:49:49,1005960,2194025,1005960,2003-06-23 04:49:49,1,
7915,ZA_PAYSLIP_ELEMENTS,4084,57034,,,,,,,,,,,126103,,Acting Days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 05:15:56,1005960,2194025,1005960,2003-06-23 05:15:56,1,
7916,ZA_PAYSLIP_ELEMENTS,4084,57035,,,,,,,,,,,126104,,Bonus Option Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 05:15:56,1005960,2194025,1005960,2003-06-23 05:15:56,1,
7917,ZA_PAYSLIP_ELEMENTS,4084,57036,,,,,,,,,,,126106,,Car Allowance Option Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 05:15:56,1005960,2194025,1005960,2003-06-23 05:15:56,1,
7918,ZA_PAYSLIP_ELEMENTS,4084,57115,,,,,,,,,,,126184,,Coverage for Group Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 05:15:56,1005960,2194025,1005960,2003-06-23 05:15:56,1,
7919,ZA_PAYSLIP_ELEMENTS,4084,57130,,,,,,,,,,,126217,,Medical Adult Members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 05:15:56,1005960,2194025,1005960,2003-06-23 05:15:56,1,
7920,ZA_PAYSLIP_ELEMENTS,4084,57130,,,,,,,,,,,126218,,Medical Child Members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 05:15:56,1005960,2194025,1005960,2003-06-23 05:15:56,1,
7921,ZA_PAYSLIP_ELEMENTS,4084,57051,,,,,,,,,,,126125,,Medical Adult Members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-23 05:15:56,1005960,2194025,1005960,2003-06-23 05:15:56,1,
9759,Canadian Work Schedule,860,50158,,,,,,,,,,,1 Schedule: 8-8-8-8-8-0-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-30 16:36:07,1962,2382747,1962,2003-10-30 16:36:07,1,
9760,Work Day Information,861,08:00,,,,,,,,,,,17:00,,40.000,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-30 16:36:19,1962,2382747,1962,2003-10-30 16:36:19,1,
9761,Canadian Work Schedule,861,50158,,,,,,,,,,,1 Schedule: 8-8-8-8-8-0-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-30 16:36:32,1962,2382747,1962,2003-10-30 16:36:32,1,
9762,Work Day Information,862,08:00,,,,,,,,,,,17:00,,40.000,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-30 16:36:43,1962,2382747,1962,2003-10-30 16:36:43,1,
